,raw,char,line
169,"FERGUS KEEGAN: The ad is exactly as you requested, my dear.  Maud Montrose, meet Mrs. Anne Blythe.",FERGUS KEEGAN,"The ad is exactly as you requested, my dear.  Maud Montrose, meet Mrs. Anne Blythe."
170,ANNE: Miss Montrose.  My background is mostly editorial.  Winfield Publishing House in New York.  I can type fifty words a minute.,ANNE,Miss Montrose.  My background is mostly editorial.  Winfield Publishing House in New York.  I can type fifty words a minute.
171,"FERGUS KEEGAN: Well, we have an agreement.  Please.  You’ll be working as her assistant, but in reality you will be working for me.  Frankly, Mrs. Blythe, we need someone to keep an eye on Maudy.  She has a large clientele of socialites, may of whom try to express their own views in her column.  Sometimes her approach to politics is a tad, um, misguided.  Warning me ahead of time of any sensitive matters that might pop up in her column would save us all a great deal of trouble. ",FERGUS KEEGAN,"Well, we have an agreement.  Please.  You’ll be working as her assistant, but in reality you will be working for me.  Frankly, Mrs. Blythe, we need someone to keep an eye on Maudy.  She has a large clientele of socialites, may of whom try to express their own views in her column.  Sometimes her approach to politics is a tad, um, misguided.  Warning me ahead of time of any sensitive matters that might pop up in her column would save us all a great deal of trouble. "
172,     SCENE: Maud’s office,     SCENE,Maud’s office
173,"FERGUS KEEGAN: Well, we have an agreement.",FERGUS KEEGAN,"Well, we have an agreement."
174,"MAUD MONTROSE:  Oh, please.  I was raised in Manhattan.  You’re not going to burden with some perfidious little New York editor.",MAUD MONTROSE," Oh, please.  I was raised in Manhattan.  You’re not going to burden with some perfidious little New York editor."
175,"FERGUS KEEGAN: Now, now.  Don’t worry, Mrs. Blythe.  She won’t bite.  I’ll leave you two to get acquainted.",FERGUS KEEGAN,"Now, now.  Don’t worry, Mrs. Blythe.  She won’t bite.  I’ll leave you two to get acquainted."
176,"MAUD MONTROSE: Well, the job is a temporary one, Anne Blythe, until I can move faster on my feet.  Now, let me be frank, darling.  My column is the most widely read in this boring paper.",MAUD MONTROSE,"Well, the job is a temporary one, Anne Blythe, until I can move faster on my feet.  Now, let me be frank, darling.  My column is the most widely read in this boring paper."
177,"ANNE: I’ll do my best.  Any writing to do, I’ll be happy to oblige.",ANNE,"I’ll do my best.  Any writing to do, I’ll be happy to oblige."
178,"MAUD MONTROSE: My one mundane chore here is a sleepy little column called Helpful Hints for House and Home, buried in the classified.  See what kind of ideas you can dredge up for next week.  Your desk is over there.",MAUD MONTROSE,"My one mundane chore here is a sleepy little column called Helpful Hints for House and Home, buried in the classified.  See what kind of ideas you can dredge up for next week.  Your desk is over there."
179,     SCENE: Keegan’s office,     SCENE,Keegan’s office
180,"MAUD MONTROSE: I told you I wanted someone who met my criteria.  Oh, I see.  You just have to hire this one, don’t you, Fergus?",MAUD MONTROSE,"I told you I wanted someone who met my criteria.  Oh, I see.  You just have to hire this one, don’t you, Fergus?"
181,FERGUS KEEGAN: Why don’t you have her cover the Harrington Benefit?  Perhaps she’ll do a world of good.,FERGUS KEEGAN,Why don’t you have her cover the Harrington Benefit?  Perhaps she’ll do a world of good.
182,"     SCENE: Keegan’s office, another day",     SCENE,"Keegan’s office, another day"
183,MAUD MONTROSE: What is Helpful Hints doing on the cover of this rag?,MAUD MONTROSE,What is Helpful Hints doing on the cover of this rag?
184,FERGUS KEEGAN: Selling papers.  Women want to read stories about other women’s contributions to the war effort.,FERGUS KEEGAN,Selling papers.  Women want to read stories about other women’s contributions to the war effort.
185,MAUD MONTROSE: Of course they do.  It was my idea.,MAUD MONTROSE,Of course they do.  It was my idea.
186,"FERGUS KEEGAN: Mrs. Blythe has captured the enthusiasm of legions of women who are starting to protest the war.  Look at this.  [reading] “Sacrifice and loss are the burden of women on the home front.  Like the officer who struggles throughout the trenches, there is never a moment of release for the loved ones who wait days and weeks in fear of the report of their impending loss.”  When could you ever write with such empathy?",FERGUS KEEGAN,"Mrs. Blythe has captured the enthusiasm of legions of women who are starting to protest the war.  Look at this.  [reading] “Sacrifice and loss are the burden of women on the home front.  Like the officer who struggles throughout the trenches, there is never a moment of release for the loved ones who wait days and weeks in fear of the report of their impending loss.”  When could you ever write with such empathy?"
187,     SCENE: Main publishing room,     SCENE,Main publishing room
188,ANNE: Could the French embassy go back to the Red Cross for more information?,ANNE,Could the French embassy go back to the Red Cross for more information?
189,JOURNALIST 1: I have a good contact that could at least verify the source of your letter.,JOURNALIST 1,I have a good contact that could at least verify the source of your letter.
190,ANNE: [seeing Maud]  I’m sorry.  We were to meet at 2:00.,ANNE,[seeing Maud]  I’m sorry.  We were to meet at 2:00.
191,MAUD MONTROSE: It would be delightful if you could put the same intensity into my needs. ,MAUD MONTROSE,It would be delightful if you could put the same intensity into my needs. 
192,     SCENE: Maud’s office,     SCENE,Maud’s office
193,MAUD MONTROSE: Where are today’s proofs? Photos? The guest list? Published menu?,MAUD MONTROSE,Where are today’s proofs? Photos? The guest list? Published menu?
194,ANNE: It looks delicious.,ANNE,It looks delicious.
195,"MAUD MONTROSE: The advanced “at home” listing?  Ah, you’ve forgotten the catering who’s who list-- [Anne gives her the list] --that was to accompany this.  And you’ve had time to do your little Helpful Hints.  Who’s helping who this week?",MAUD MONTROSE,"The advanced “at home” listing?  Ah, you’ve forgotten the catering who’s who list-- [Anne gives her the list] --that was to accompany this.  And you’ve had time to do your little Helpful Hints.  Who’s helping who this week?"
196,ANNE: You mean my report on British women assisting at the front.,ANNE,You mean my report on British women assisting at the front.
197,"MAUD MONTROSE: Well, you’re report, yes.  Penned by Jack Garrison.",MAUD MONTROSE,"Well, you’re report, yes.  Penned by Jack Garrison."
198,ANNE: I beg your pardon?,ANNE,I beg your pardon?
199,"MAUD MONTROSE: You do know Jack Garrison, don’t you?  Well, I introduced Jack to Keegan, darling.",MAUD MONTROSE,"You do know Jack Garrison, don’t you?  Well, I introduced Jack to Keegan, darling."
200,"ANNE: I’m sorry about my column ending up on the front page, if that’s what’s upsetting you.",ANNE,"I’m sorry about my column ending up on the front page, if that’s what’s upsetting you."
201,MAUD MONTROSE: A word of advice: whatever information Jack is feeding you for that sleepy little column should be burned.,MAUD MONTROSE,A word of advice: whatever information Jack is feeding you for that sleepy little column should be burned.
202,ANNE: What information would Jack be feeding me?  I haven’t heard from him in weeks.,ANNE,What information would Jack be feeding me?  I haven’t heard from him in weeks.
203,MAUD MONTROSE: You let Jack know that Keegan has been selling his secret codes to foreign hands for months.,MAUD MONTROSE,You let Jack know that Keegan has been selling his secret codes to foreign hands for months.
204,ANNE: I’m afraid I don’t know what you’re talking about.  Excuse me.,ANNE,I’m afraid I don’t know what you’re talking about.  Excuse me.
205,     SCENE: Keegan’s office,     SCENE,Keegan’s office
206,ANNE: She thinks you put my column on the front page so Jack can feed secret codes and information through me.,ANNE,She thinks you put my column on the front page so Jack can feed secret codes and information through me.
207,FERGUS KEEGAN: It all seems rather preposterous.  Do you think he’s a spy?,FERGUS KEEGAN,It all seems rather preposterous.  Do you think he’s a spy?
208,ANNE: I wouldn’t know.,ANNE,I wouldn’t know.
209,FERGUS KEEGAN: Maud has a rather overwrought imagination.  She’s typically American in that way.  She might say anything to pretend that she was in Jack’s circle.  It’s very sad.  She should stick to what she does best.,FERGUS KEEGAN,Maud has a rather overwrought imagination.  She’s typically American in that way.  She might say anything to pretend that she was in Jack’s circle.  It’s very sad.  She should stick to what she does best.
210,ANNE: She has such a strong following.,ANNE,She has such a strong following.
211,"FERGUS KEEGAN:  Hmm.  But for some people, the other man’s grass is always greener.  Thank you so much for coming to see me.  Oh, Mrs. Blythe.  Have you ever considered public speaking?  I have to attend a local fundraiser for the Salvation Army and your column has attracted so much attention that I’m sure that they’d rather hear you than me.",FERGUS KEEGAN," Hmm.  But for some people, the other man’s grass is always greener.  Thank you so much for coming to see me.  Oh, Mrs. Blythe.  Have you ever considered public speaking?  I have to attend a local fundraiser for the Salvation Army and your column has attracted so much attention that I’m sure that they’d rather hear you than me."
212,"ANNE: I’d be honored, Mr. Keegan.",ANNE,"I’d be honored, Mr. Keegan."
213,"FERGUS KEEGAN: Oh, by the way, how is Jack’s little boy?  I should think Jack must be most anxious to see him.",FERGUS KEEGAN,"Oh, by the way, how is Jack’s little boy?  I should think Jack must be most anxious to see him."
214,"ANNE: He’s doing very well, thank you.",ANNE,"He’s doing very well, thank you."
215,     SCENE: Hotel lobby,     SCENE,Hotel lobby
216,"MRS. DODD: Oh, Mrs. Blythe, there’s a phone call for you.  You can take it on the extension.  Go ahead.",MRS. DODD,"Oh, Mrs. Blythe, there’s a phone call for you.  You can take it on the extension.  Go ahead."
217,"ANNE: Jack?  Where are you?  No, I can’t hear you.  [pause]  I’ll meet you in Paris, then.  [pause] No.  No, I don’t want to keep him here; I want to send him back to Canada.  It’s absolutely the safest. [pause] It won’t be long before I can afford the tickets.  I’m working.  For Fergus Keegan  at the Dispatch.  [pause] Fergus Keegan.  [pause] In the lobby, why?  [click] Hello?",ANNE,"Jack?  Where are you?  No, I can’t hear you.  [pause]  I’ll meet you in Paris, then.  [pause] No.  No, I don’t want to keep him here; I want to send him back to Canada.  It’s absolutely the safest. [pause] It won’t be long before I can afford the tickets.  I’m working.  For Fergus Keegan  at the Dispatch.  [pause] Fergus Keegan.  [pause] In the lobby, why?  [click] Hello?"
218,     SCENE: Garrison’s apartment,     SCENE,Garrison’s apartment
219,"FRED: I’ll never forget this time, Anne.  It’s beginning to feel like he belongs to both of us.",FRED,"I’ll never forget this time, Anne.  It’s beginning to feel like he belongs to both of us."
220,ANNE: I heard from Jack Garrison tonight.  He wants me to stay here until he can make arrangements to bring Dominic to France.,ANNE,I heard from Jack Garrison tonight.  He wants me to stay here until he can make arrangements to bring Dominic to France.
221,FRED: Don’t be insane.  The Findlays have arranged passage for all of us.,FRED,Don’t be insane.  The Findlays have arranged passage for all of us.
222,ANNE: I know.  But I can’t leave until I know what’s happened to Gil.,ANNE,I know.  But I can’t leave until I know what’s happened to Gil.
